24,7e,22,7c,53,7d,4e,74,51,7a,42,73,28,7d,24,7c
25,7d,30,7c,35,7b,2d,79,27,7d,1e,7c,26,7d,27,7b
24,7d,21,7c,35,7a,39,79,2d,7c,1f,7c,1d,7f,26,7e
36,ff85,3a,78,37,7f,22,79,28,7d,24,7c,2a,7c,34,7a
66,7e,34,71,26,7d,29,7c,2b,7c,2f,79,30,7a,36,79
36,71,6f,7b,73,67,7a,7e,49,6a,75,76,7b,6c,6b,71
59,7f,50,6b,32,78,33,76,3e,78,64,71,35,7a,2c,75
32,7c,37,78,39,7a,4c,73,4c,78,46,71,69,77,ff84,6b
6d,74,7a,69,7d,6a,ff82,6d,7a,60,7e,6d,7d,6d,75,69
4f,6b,46,70,45,68,4d,71,4c,6b,52,6f,5c,7a,73,6c
4a,73,4a,70,47,6a,4a,71,4d,71,62,6e,68,7c,68,69
5a,79,68,6b,6a,7a,66,6b,5e,76,59,6d,ff8c,ff97,ffb2,ff8d
ffbc,ff99,ffc3,ff8e,ffbd,ff9b,ffb8,ff92,ffba,ff9a,ffbf,ff93,ffbf,ff97,ffc5,ff92
ffcf,ff8f,ffd0,ff8c,ffcb,ff93,ffc5,ff8e,ffc6,ff95,ffc2,ff91,ffc2,ff93,ffd0,ff90
ffd8,ff8b,ffd1,ff85,ffd1,ff8e,ffd1,ff86,ffcf,ff8f,ffcd,ff88,ffcc,ff91,ffc8,ff8a
ffbd,ff9c,ffae,ff94,ffaa,ffa5,ffa6,ffa0,ffa3,ffa8,ffa3,ffa3,ff9d,ffa7,ff9d,ffa6
ff96,ffa5,ff99,ffa8,ff97,ffa2,ff9a,ffa8,ffa4,ff9c,ffa0,ffa4,ffa3,ff99,ffaf,ffa2
ffb3,ff95,ffb3,ff9a,ffab,ff9a,ffaf,ff9d,ffae,ff97,ffaf,ff9d,ffb1,ff94,ffb7,ff9a
2f,75,49,ff80,59,77,54,78,36,7a,2a,7a,3c,74,31,7a
31,77,3a,76,35,78,28,77,20,7e,1b,7e,1a,7e,24,7d
29,76,32,79,46,6d,4f,73,3b,7a,53,70,54,7c,36,74
23,7b,26,7a,27,7a,25,7b,27,7b,2c,79,28,7d,21,7a
1f,7e,20,7d,1f,7e,20,7d,34,77,34,76,35,74,3b,75
22,7d,20,7c,25,7c,28,7b,23,7c,29,7c,2b,7b,28,7a
22,7d,28,7b,2d,78,2e,79,2c,7d,1d,7d,21,ff81,3f,7c
43,ff84,2e,78,20,7e,25,7c,26,7d,23,7b,29,7c,3a,7a
64,7d,2c,73,29,7d,28,7b,2e,7b,33,78,2f,79,32,79
55,6f,70,7b,71,68,6d,7d,47,67,74,75,7d,70,60,6f
55,7f,33,72,4d,7e,35,74,2a,7c,2b,7b,2c,7a,30,78
35,7a,42,77,37,7e,59,70,43,6e,3f,72,52,71,ff86,6c
6e,72,7f,69,7f,68,78,6c,78,62,79,6c,7b,6d,70,6b
4d,69,4b,6f,43,69,4a,71,4f,73,6f,6d,74,7b,5b,6c
61,73,57,6c,5c,72,66,6d,56,76,4f,6c,52,73,5b,6d
5d,7c,5f,6b,4c,77,4f,6e,54,78,56,70,ffa8,ff96,ffbf,ff8b
ffbc,ff97,ffc7,ff8e,ffc1,ff99,ffb9,ff8f,ffb6,ff9d,ffbb,ff95,ffc1,ff96,ffc7,ff90
ffcd,ff90,ffcf,ff8b,ffd0,ff91,ffc7,ff8b,ffc9,ff94,ffc3,ff8f,ffcc,ff8f,ffd3,ff8a
ffd8,ff8b,ffd5,ff83,ffd0,ff8e,ffd2,ff86,ffcf,ff8f,ffcf,ff88,ffcd,ff92,ffc6,ff8b
ffcb,ff94,ffbe,ff8d,ffb3,ffa0,ffab,ff9a,ffab,ffa5,ffa9,ffa0,ffa8,ffa5,ffa1,ff9f
ffa1,ffa5,ffa1,ffa3,ff9a,ff9e,ffa2,ffa5,ff9e,ff9d,ffa9,ffa3,ffb1,ff97,ffb7,ff9b
ffba,ff94,ffb6,ff97,ffaf,ff98,ffad,ff9d,ffb3,ff96,ffb1,ff9b,ffad,ff96,ffb5,ff9a
32,7b,26,78,2f,7c,32,78,25,7b,2f,7a,2c,78,32,79
33,78,2c,77,33,78,3b,77,37,78,32,78,2b,7c,55,73
3c,71,3a,73,4d,72,49,6f,3e,78,34,75,30,7a,2f,79
2e,7a,32,78,38,79,3e,75,46,77,4a,71,4c,76,4b,70
42,7a,34,72,2e,79,29,78,2d,7a,29,7a,2a,75,4a,76
2f,73,3f,76,2d,76,31,78,32,76,50,74,53,7b,39,76
21,7d,2a,7b,36,76,2f,78,29,7d,26,7d,28,7d,24,7e
2b,7e,28,7c,21,7e,24,7d,27,7c,2b,7c,2c,7d,3e,78
73,7c,59,70,2d,7c,28,79,28,7d,29,7a,29,79,2e,7a
5f,6b,6d,7b,76,69,54,7c,64,62,76,74,7a,75,57,6e
42,79,39,73,2e,7c,2a,7a,2e,79,3d,78,4d,76,3e,6f
33,76,37,74,4d,7e,62,6c,55,6c,4e,6c,60,72,ff81,6b
76,6d,7b,6b,7d,67,76,6d,78,66,76,6c,7a,6d,79,69
50,68,53,6f,4c,6b,59,6f,76,7d,74,6b,44,73,4c,72
59,6e,5c,6e,64,6e,68,6d,68,6f,6a,6f,6d,72,71,6c
74,7c,61,69,65,7f,62,69,6b,ff80,ff92,6e,ffcc,ff91,ffbf,ff89
ffbe,ff97,ffc5,ff8c,ffc3,ff97,ffbd,ff8e,ffbe,ff9a,ffbb,ff92,ffc1,ff94,ffcc,ff8f
ffd3,ff8d,ffd4,ff88,ffd3,ff8e,ffce,ff89,ffc9,ff92,ffc9,ff8d,ffd1,ff8d,ffd4,ff88
ffd9,ff8a,ffd6,ff82,ffd2,ff8e,ffd1,ff85,ffd1,ff8f,ffcf,ff88,ffc8,ff94,ffc4,ff8c
ffbf,ff96,ffc6,ff8f,ffb2,ffa0,ffae,ff98,ffb0,ffa1,ffae,ff9b,ffac,ffa2,ffad,ff9d
ffa4,ffa5,ffa6,ffa1,ffa9,ff9d,ffb4,ff9e,ffab,ff9d,ffb2,ff9d,ffbd,ff93,ffc3,ff94
ffb6,ff94,ffb7,ff97,ffb2,ff97,ffb0,ff9c,ffb3,ff93,ffba,ff99,ffb7,ff93,ffba,ff95
31,7a,34,78,31,7b,30,78,39,7a,36,78,29,79,27,7b
26,7b,28,7b,21,7e,1d,7d,45,7c,28,76,46,7d,58,70
39,70,36,76,35,75,33,77,20,7d,24,7c,24,7d,2f,79
3a,7e,42,74,46,7d,35,75,32,79,3b,77,2a,7c,27,7a
28,7a,2f,78,35,78,2a,77,24,7d,27,7c,2c,78,39,78
3e,6c,45,73,3b,70,36,75,2a,7a,25,79,2f,79,32,79
32,79,30,78,30,7b,31,79,21,7e,28,7f,24,7c,2a,7c
28,7d,1e,7c,1e,7e,22,7d,2a,7b,2d,79,30,7b,44,76
57,7b,69,6c,6b,7a,2f,71,2a,7c,26,7a,39,79,42,76
68,68,6e,7d,78,6c,42,7c,73,60,78,72,ff8e,76,4f,6d
43,79,41,72,46,7d,48,73,3a,79,45,75,39,7a,3a,74
40,77,39,73,49,75,53,6e,57,73,37,71,66,75,79,6b
7c,68,7c,6b,73,66,73,6c,75,68,74,6a,7c,6e,68,69
65,6e,5f,70,5b,73,76,6f,62,71,4b,6e,46,6d,4e,71
4d,70,5e,70,4a,72,45,70,49,6e,4a,73,48,72,60,6e
ffa5,ff82,ffa4,61,ffa7,ff85,ffa8,60,ffa2,ff85,ffd4,6a,ffc9,ff8f,ffcb,ff85
ffc7,ff94,ffc6,ff89,ffc6,ff95,ffc1,ff8c,ffc0,ff98,ffbe,ff8f,ffc5,ff94,ffca,ff8d
ffcd,ff8f,ffd5,ff88,ffd4,ff8e,ffca,ff88,ffc8,ff92,ffcd,ff8c,ffd5,ff8a,ffd8,ff85
ffdc,ff89,ffd8,ff81,ffd5,ff8c,ffd2,ff83,ffd0,ff8f,ffcf,ff88,ffca,ff93,ffc7,ff8b
ffc7,ff96,ffc1,ff8f,ffbf,ff9b,ffb4,ff93,ffb9,ff9c,ffb9,ff96,ffb3,ff9f,ffb6,ff98
ffad,ffa3,ffa7,ff9d,ffa9,ffa1,ffac,ff9f,ffae,ff9c,ffb7,ff9d,ffc1,ff91,ffc3,ff92
ffb9,ff94,ffb8,ff96,ffb3,ff96,ffb3,ff99,ffbc,ff93,ffb5,ff95,ffb8,ff94,ffbe,ff93
25,7a,28,7b,28,ff86,4a,ff95,38,79,37,7c,2c,79,27,7c
21,7d,26,7b,37,ff80,50,71,3d,7a,36,76,2c,78,42,77
31,74,37,7a,30,78,27,7a,2e,79,3e,77,3d,78,3a,75
47,7a,2a,77,24,7d,39,7a,36,78,34,76,36,78,2d,77
34,7a,31,78,27,7b,30,7b,2b,7d,2d,7b,29,78,3a,78
2e,75,30,7a,28,7a,26,7a,2a,7b,31,7a,34,77,3d,75
33,7a,3d,77,35,7b,25,7a,20,7e,27,7d,28,7c,26,7b
28,7d,2b,7b,26,7d,28,7b,2f,7b,2d,7a,26,7d,46,77
42,7a,5e,6d,6e,79,76,6c,26,7c,28,7a,2f,78,40,7a
6b,64,6f,7d,6d,6c,46,78,72,5f,7d,71,ff8d,78,3f,6a
37,7a,38,76,45,7a,49,73,30,7b,35,79,38,7a,32,78
31,7a,32,79,50,74,3c,72,35,75,31,78,70,74,78,6b
78,66,7c,6d,71,64,73,6c,73,6b,75,69,ff80,6c,5f,6b
47,68,49,74,56,6a,42,73,3e,6e,40,73,43,6c,4e,73
46,6c,43,71,3a,75,37,76,3c,75,45,73,4d,76,55,6e
ff95,ff80,ff94,63,ff93,ff82,ff97,61,ff94,ff83,ffd4,6b,ffc8,ff8f,ffd1,ff83
ffc9,ff93,ffc5,ff87,ffc9,ff93,ffc6,ff89,ffc4,ff96,ffc1,ff8b,ffc8,ff92,ffcd,ff89
ffcf,ff8c,ffda,ff86,ffd9,ff8b,ffcf,ff85,ffd1,ff8c,ffd9,ff86,ffd8,ff89,ffd8,ff83
ffdd,ff88,ffd9,ff80,ffd5,ff8b,ffd5,ff83,ffd3,ff8d,ffd2,ff86,ffca,ff93,ffc3,ff8c
ffbf,ff98,ffbd,ff91,ffbe,ff9a,ffb5,ff94,ffb2,ff9e,ffb8,ff98,ffb8,ff9d,ffb6,ff95
ffb3,ff9f,ffb0,ff99,ffb1,ffa0,ffb2,ff9a,ffb2,ff9c,ffbb,ff99,ffc6,ff8e,ffc8,ff8e
ffba,ff95,ffb2,ff97,ffb3,ff96,ffb7,ff99,ffbb,ff94,ffb9,ff94,ffb6,ff94,ffc1,ff93
30,7d,2e,ff90,37,ff83,2f,ffa8,2b,79,2d,7b,29,7a,26,7d
29,7c,3d,77,44,7d,29,78,22,7c,2f,7b,2d,77,2b,7a
31,74,30,79,2f,78,30,79,34,7f,44,75,59,7d,35,75
3b,7a,33,78,28,7e,29,7d,36,7b,2d,79,37,7d,24,7b
21,7f,21,7e,28,7b,2a,7b,29,7d,26,7c,27,7c,29,7b
2c,78,31,7a,36,78,37,76,25,7a,30,7b,3e,6f,38,75
34,77,36,78,3e,ff81,28,7d,1f,7d,2a,7d,2e,7b,2e,79
26,7e,20,7c,26,7c,2c,7a,2f,7c,2b,7a,2a,7e,56,75
3a,79,63,6f,5c,75,70,6a,77,7a,25,72,2b,74,57,79
6b,62,72,7b,66,6c,66,73,72,61,74,71,7e,7d,ff84,6d
ffc7,ff8a,ffd1,7d,ffdb,ff87,ffdc,7d,6a,ff80,36,79,2e,7b,2d,79
37,7a,34,77,39,77,57,73,45,78,33,72,74,71,7a,6b
7a,67,72,6d,72,62,74,6c,6f,6a,75,68,ff80,6d,5b,6c
41,6c,40,73,43,6f,3e,73,43,70,41,73,51,72,61,6f
59,71,53,70,51,70,5b,74,4b,7a,36,73,3c,7e,56,74
ff8a,7f,ff8b,66,ff89,7f,ff86,65,7d,ff80,ffa9,6c,ffc6,ff8f,ffd1,ff83
ffc9,ff93,ffc6,ff86,ffcc,ff92,ffc5,ff87,ffc6,ff94,ffc8,ff88,ffc5,ff93,ffcc,ff89
ffcf,ff8d,ffd8,ff86,ffdb,ff89,ffd6,ff83,ffd8,ff8a,ffda,ff83,ffdc,ff88,ffd9,ff81
ffdb,ff89,ffd9,ff81,ffd9,ff8a,ffd8,ff82,ffd7,ff8c,ffd2,ff83,ffca,ff94,ffc2,ff8c
ffc1,ff99,ffb5,ff92,ffb8,ff9c,ffbb,ff96,ffbb,ff9b,ffb7,ff94,ffbc,ff9b,ffb8,ff91
ffb9,ff9c,ffb4,ff95,ffb2,ffa0,ffb1,ff98,ffb1,ff9b,ffb9,ff99,ffcd,ff8c,ffca,ff8b
ffbd,ff94,ffb7,ff94,ffb7,ff94,ffbc,ff94,ffb9,ff93,ffbb,ff93,ffb5,ff94,ffbb,ff93
3d,76,24,ff9e,26,7b,2e,ff84,35,78,31,78,26,79,31,7c
36,79,36,77,2a,7e,26,7e,27,7b,31,7b,38,74,34,78
38,73,32,79,39,7f,4a,75,5c,ff81,47,6e,2c,7b,2c,7a
26,7b,3c,7a,54,7d,20,77,21,7d,24,7d,23,7c,23,7b
1d,7f,1e,7e,2a,7c,2a,7c,30,7e,2e,7e,36,7a,38,75
28,7a,30,7a,2e,7b,24,7a,20,7d,20,7d,29,79,2e,7a
32,73,32,79,26,7e,1b,7e,1e,7e,29,7e,2a,7e,1e,7c
28,7d,2a,7b,27,7d,28,7b,27,7d,27,7a,31,ff80,60,72
38,7a,64,70,5a,73,61,6b,71,78,71,6b,40,6a,66,75
6a,61,76,7b,5a,69,70,72,78,66,57,72,62,ff86,ffb5,79
ffd8,ff8a,ffcc,7e,ffc0,ff86,ffcc,ff88,ff88,ff83,37,78,39,7a,37,76
30,78,32,78,31,78,29,79,2d,79,5c,74,79,6d,75,6c
7b,69,6b,6c,6e,62,72,6c,6c,6a,74,69,64,67,43,6f
48,6a,3e,72,3c,75,52,71,64,77,71,70,59,78,3a,76
30,7c,34,77,40,7a,45,72,51,7d,56,6c,59,7e,55,6d
ff84,7d,ff81,67,7b,7c,76,67,71,7c,6e,6b,ffbc,ff91,ffcb,ff83
ffd3,ff8e,ffcc,ff81,ffcc,ff91,ffc9,ff86,ffc7,ff93,ffca,ff87,ffcc,ff90,ffd0,ff85
ffd3,ff8c,ffd9,ff83,ffdc,ff89,ffd7,ff82,ffd8,ff89,ffdd,ff82,ffdc,ff88,ffd9,ff80
ffdb,ff89,ffd9,ff80,ffd7,ff8b,ffd6,ff82,ffd7,ff8c,ffd3,ff83,ffcf,ff92,ffc2,ff89
ffca,ff94,ffc1,ff8d,ffb6,ff9e,ffb2,ff96,ffbb,ff99,ffc2,ff92,ffc5,ff94,ffc9,ff8c
ffcc,ff94,ffba,ff8c,ffb7,ff9b,ffc2,ff94,ffb9,ff96,ffbe,ff92,ffd3,ff8b,ffc8,ff89
ffc0,ff92,ffb7,ff92,ffb6,ff93,ffc2,ff94,ffc3,ff90,ffbb,ff8f,ffc0,ff91,ffbb,ff90
27,75,43,ff8f,30,79,30,79,39,78,2b,77,30,79,36,77
36,79,31,77,2d,7f,2e,7d,26,7d,26,7d,33,76,2e,78
2d,7a,37,78,46,7e,4b,71,33,7a,36,75,41,79,3c,73
3e,78,4a,71,43,79,33,73,30,77,3d,73,41,79,26,76
1e,7d,26,7b,2d,7b,2c,7a,2f,7b,35,78,2f,78,2f,77
28,7a,33,79,35,79,3a,77,23,7a,2c,7a,34,7a,31,79
2b,7a,54,78,22,7e,1e,7e,28,7d,26,7b,25,7d,2c,7b
29,7c,2d,7a,29,7c,29,7c,28,7a,34,7a,5b,7e,57,6d
33,78,62,71,59,73,5b,6c,68,75,7b,69,5a,6a,6a,73
6e,60,79,7a,50,66,6f,71,7a,6c,2d,74,72,ff91,ffcc,ff80
ffc7,ff85,ffbb,ff86,ffbc,7d,ffca,ff88,ffc8,ff86,2e,7b,2d,79,2e,7a
30,74,5d,79,ffb7,6d,4e,70,3a,78,36,76,70,67,75,6e
74,69,6c,6b,70,63,69,6c,69,69,76,6a,57,6c,43,75
46,6c,4c,74,50,74,5d,70,5a,6f,4d,71,3d,7a,5c,70
54,7b,4b,6f,48,7b,3c,72,34,7f,33,78,38,7f,3d,77
7a,7b,ff80,6a,79,7b,78,68,73,7b,72,6a,ffbb,ff90,ffcb,ff81
ffd5,ff8d,ffcc,7f,ffcc,ff8f,ffcb,ff84,ffc9,ff91,ffcf,ff85,ffd3,ff8d,ffd5,ff82
ffd7,ff8a,ffda,ff81,ffdd,ff87,ffdb,ff80,ffda,ff88,ffdd,ff80,ffdd,ff87,ffdb,ff80
ffda,ff89,ffdb,7f,ffd7,ff8a,ffd8,ff82,ffd5,ff8b,ffd9,ff83,ffd6,ff8d,ffcf,ff84
ffc4,ff97,ffb9,ff8e,ffba,ff9b,ffbb,ff94,ffb7,ff9b,ffbc,ff93,ffbd,ff99,ffbe,ff90
ffc5,ff95,ffc4,ff8c,ffc4,ff95,ffc7,ff8d,ffc4,ff94,ffbd,ff8e,ffcd,ff8d,ffc6,ff8b
ffc1,ff90,ffbb,ff8f,ffb5,ff92,ffc1,ff92,ffbe,ff90,ffbb,ff8f,ffc0,ff91,ffba,ff90
51,6e,6a,7e,4f,74,55,73,49,78,3e,75,23,7d,24,7d
21,7e,22,7d,2e,7b,39,7a,32,7a,2c,7a,35,78,2c,7b
2d,79,2f,7a,2b,7d,26,7c,3b,7e,3c,79,26,76,39,77
33,71,3a,74,44,71,47,71,3b,78,35,75,3b,77,40,73
47,78,2f,72,2b,79,39,78,40,77,38,75,32,78,34,79
27,7a,37,7a,34,79,2c,78,2e,7b,26,7a,35,79,39,77
25,7d,23,7d,1d,7f,1b,7f,25,7c,2c,7b,2f,7a,2e,79
30,79,2e,7a,30,79,2c,7a,6a,74,38,74,5b,ff80,53,6e
3d,76,5f,70,5a,73,59,6b,64,73,6d,6b,77,69,68,71
71,63,6b,78,5b,63,70,70,6b,79,71,7a,ffc9,ff8f,ffc8,7d
ffbb,7f,ffbd,ff88,ffc2,7c,ffcd,ff85,ffda,ff87,65,7a,29,7d,27,7c
32,73,ffaa,76,ff9e,6a,56,71,31,78,48,77,77,65,7a,6d
67,68,6c,6a,71,66,64,6a,6a,69,72,6a,48,6c,3d,75
42,76,2a,79,44,79,5c,72,47,71,45,72,4b,75,53,6f
48,7d,38,72,38,7e,45,77,43,7c,42,73,34,ff83,39,7a
55,7c,ff85,6d,7d,7b,79,66,76,7a,73,69,ffb9,ff8e,ffca,7f
ffd0,ff8e,ffd2,7f,ffcd,ff8e,ffcd,ff82,ffcb,ff8f,ffd0,ff83,ffd7,ff8a,ffd9,7f
ffdb,ff88,ffdd,ff80,ffdc,ff87,ffdb,ff80,ffdc,ff87,ffdc,ff80,ffdc,ff88,ffd5,ff80
ffd5,ff8a,ffda,ff81,ffdb,ff89,ffda,ff80,ffd7,ff8b,ffd3,ff83,ffd5,ff8b,ffd7,ff83
ffcd,ff92,ffc2,ff88,ffbb,ff9b,ffbb,ff92,ffc0,ff97,ffc2,ff90,ffc6,ff94,ffc7,ff8b
ffcc,ff90,ffcd,ff88,ffcb,ff90,ffc9,ff88,ffc7,ff90,ffbe,ff8b,ffcb,ff8c,ffcf,ff89
ffca,ff8e,ffc0,ff8b,ffbf,ff8f,ffc4,ff8e,ffc1,ff90,ffbc,ff8f,ffc0,ff92,ffb8,ff90
2d,79,3a,7b,2b,7a,38,76,2a,7b,28,7a,21,7d,23,7e
3f,7d,2d,7b,32,7c,30,79,43,78,31,77,28,77,38,7c
2d,7a,2d,7b,31,7b,32,7c,48,79,3a,71,2c,76,3c,77
38,74,32,76,2f,77,31,79,2d,79,2d,79,2c,7b,28,7a
30,79,3c,74,39,7a,29,76,23,7a,32,7a,27,7b,2b,7b
28,7c,2e,7a,39,7a,3c,75,2f,7b,44,74,43,7d,36,75
2d,7d,27,7b,1f,7f,23,7f,20,7f,26,7e,2b,7d,2b,7b
2a,7b,2b,7b,2b,77,40,77,64,77,5f,6c,60,7f,4d,6c
34,77,58,70,59,72,55,6c,5c,74,69,6a,6d,65,6a,73
76,65,66,76,6b,60,74,70,ff92,ff85,ffca,74,ffbc,ff89,ffc2,ff80
ffc4,7c,ffc5,ff83,ffc6,7e,ffd0,ff81,ffd9,ff87,ff9d,77,25,7d,23,7a
57,6d,78,73,ff80,6a,46,73,48,72,6d,6f,73,67,78,6b
65,65,6c,6b,6a,67,62,69,6d,6e,45,6d,44,72,35,7a
38,78,50,74,5e,79,63,6d,5f,79,5e,6e,52,78,53,70
38,7c,65,6e,ff8f,7f,ff96,63,ff99,ff83,ff93,62,7f,ff80,4d,69
36,78,ff80,71,7f,7b,7a,66,76,79,73,66,ffa9,ff8a,ffcc,7d
ffcd,ff8e,ffd1,7e,ffcd,ff8d,ffce,ff81,ffce,ff8d,ffd5,ff81,ffd8,ff89,ffdb,7f
ffdc,ff87,ffdd,7f,ffdd,ff87,ffdd,7f,ffdc,ff86,ffdc,7f,ffdb,ff87,ffd6,ff80
ffd7,ff8a,ffd9,ff81,ffd9,ff89,ffda,7f,ffdb,ff8a,ffd5,ff81,ffd5,ff8b,ffd6,ff83
ffd3,ff8f,ffc7,ff87,ffc2,ff97,ffc0,ff8d,ffc3,ff97,ffbf,ff8d,ffc0,ff96,ffc5,ff8c
ffce,ff8f,ffce,ff86,ffcc,ff8f,ffcd,ff87,ffcd,ff8d,ffc8,ff88,ffcb,ff8c,ffc7,ff89
ffbf,ff8f,ffc4,ff8d,ffc3,ff8e,ffc1,ff8e,ffbe,ff90,ffbe,ff8e,ffbf,ff91,ffbd,ff8e
4c,78,28,78,2b,7c,2e,7a,2b,7d,27,7d,25,7b,2f,7d
33,7d,34,ff8b,48,ff83,4e,ffa3,3c,ff92,54,ffb0,4e,75,61,7f
43,72,66,6f,5b,6f,63,6d,46,78,4c,70,3d,78,35,74
32,74,43,74,4e,78,5b,6c,66,78,4c,6e,26,7d,21,7b
2d,7b,31,79,2f,7a,29,79,29,7b,25,7b,28,7c,26,7b
20,7c,2a,7b,2b,7d,2c,7a,42,7a,3c,74,40,7c,33,77
27,7e,22,7e,2b,ff80,26,ff81,37,ff83,35,7f,2c,7b,2f,7a
2f,7b,28,7a,31,75,3f,76,63,7c,ff85,68,64,7d,45,6d
31,79,4e,74,58,72,55,6b,59,73,64,6a,6b,61,6e,73
7b,64,6e,72,6b,60,77,6f,73,ff84,ffbc,78,ffc0,ff81,ffbb,7c
ffbe,79,ffc0,ff81,ffc1,7f,ffc8,7f,ffd8,ff86,74,75,53,6d,47,70
68,6d,60,6e,47,7b,2b,75,4c,6e,74,70,7b,6b,6e,6a
64,64,72,6c,5d,68,61,6b,6a,71,30,72,3d,72,48,77
50,77,56,71,57,77,3f,73,33,78,2e,78,39,77,47,74
ff84,7e,ff8d,66,ff8e,ff80,ff8e,62,ff93,ff80,ff98,62,ff9f,ff85,ffa1,62
ff89,7d,7d,66,ff81,7b,79,65,7c,79,ff81,6a,ffa4,ff87,ffcd,7a
ffcc,ff8d,ffd2,7c,ffcc,ff8c,ffcf,7e,ffce,ff8b,ffd2,ff81,ffd8,ff88,ffda,7f
ffdd,ff87,ffdd,7e,ffdd,ff86,ffda,7f,ffda,ff87,ffdb,ff80,ffd9,ff89,ffd2,ff80
ffd7,ff89,ffd5,ff82,ffd8,ff8a,ffd9,ff80,ffdb,ff89,ffda,ff80,ffd6,ff8a,ffd8,ff82
ffd6,ff8c,ffcc,ff84,ffcb,ff91,ffc9,ff87,ffc7,ff95,ffbe,ff8b,ffc6,ff94,ffca,ff8b
ffcb,ff90,ffcd,ff86,ffc8,ff8f,ffcc,ff88,ffc8,ff8d,ffc5,ff89,ffca,ff8b,ffc8,ff89
ffc4,ff8e,ffc3,ff8a,ffc0,ff8e,ffc4,ff8c,ffc2,ff8d,ffc6,ff8a,ffc2,ff91,ffbe,ff8c
65,6f,46,7a,30,7a,3c,7e,2b,7b,2c,7c,23,7a,2c,7d
27,7a,23,ff9c,2f,7f,34,ffaf,36,7d,3f,ff9e,46,6d,40,73
50,71,68,6f,6e,73,63,6a,32,77,40,77,45,75,33,75
43,73,4c,70,5b,79,5e,6b,30,79,26,79,59,7a,34,74
35,7a,21,79,2b,7a,38,76,37,7a,31,75,25,7c,28,7a
21,7c,28,79,26,7d,25,7c,31,7b,31,7a,23,7e,1b,7e
23,7f,28,7f,1c,7f,22,ff80,26,7d,22,7d,25,7c,27,7b
2c,7b,2f,7a,3a,79,2c,7a,5b,7e,7d,69,79,7b,47,6b
23,7b,48,78,57,72,55,6b,56,6f,5f,6c,6c,5f,71,73
7b,65,68,72,6e,65,5b,70,27,7e,73,7f,ff93,74,ff93,ff82
ff98,6f,ffa2,ff84,ffa8,78,ffb8,7f,ff90,77,54,6f,54,67,65,6d
63,70,6e,6e,50,73,42,70,6f,68,71,6c,72,70,72,6b
64,63,70,6d,5a,6b,6f,6a,57,6e,3a,71,37,73,3b,77
3f,73,36,75,3d,75,43,77,2b,7d,2d,7b,3b,79,43,75
ff80,7f,ff86,66,ff88,7e,ff8b,65,ff8e,7f,ff90,64,ff97,7e,ff97,65
ff91,7c,ff86,66,ff82,79,7e,67,74,73,6a,6c,6f,78,ffbb,74
ffcc,ff8c,ffcc,7c,ffce,ff8b,ffcc,7d,ffcc,ff8a,ffd2,ff82,ffd6,ff88,ffdc,7e
ffdd,ff87,ffdc,7e,ffda,ff86,ffd8,ff80,ffda,ff86,ffda,7f,ffd6,ff89,ffd1,ff80
ffd6,ff89,ffd3,ff82,ffd6,ff8a,ffd8,7f,ffd9,ff89,ffda,7f,ffd7,ff8b,ffd6,ff81
ffdd,ff87,ffd8,ff80,ffd2,ff8d,ffd2,ff84,ffca,ff91,ffc2,ff87,ffc5,ff93,ffcb,ff88
ffcb,ff8f,ffcf,ff85,ffcd,ff8b,ffcc,ff85,ffc7,ff8a,ffc5,ff88,ffcc,ff8a,ffc9,ff87
ffc5,ff8c,ffc5,ff89,ffc5,ff8b,ffc8,ff89,ffc9,ff8b,ffc3,ff88,ffc2,ff8d,ffc6,ff89
5b,5f,62,79,55,67,60,7b,53,78,2a,ff81,4e,6e,45,ff96
2e,73,29,ffaa,26,74,2a,ff9b,48,71,49,73,3e,6d,3a,75
35,70,36,74,4e,6f,3d,71,33,76,36,76,34,75,3a,76
49,70,4a,6f,4b,74,3f,6f,32,74,39,76,53,76,4b,71
40,72,39,75,3c,74,37,76,3b,73,3a,75,30,78,35,76
37,7b,3e,76,44,7e,2b,78,25,7e,24,7e,29,7f,22,7e
28,ff80,29,7f,29,7f,2a,ff80,1f,7e,1f,7e,20,7d,23,7c
21,7d,25,7c,26,7e,2b,7d,5c,ff81,ff85,69,6b,7d,69,67
3b,78,4a,6f,57,72,56,6b,55,6c,64,6e,6a,5f,72,73
78,64,64,70,76,6c,33,73,24,7f,27,7e,2d,7b,54,7b
7b,78,ff94,73,ff87,77,7a,6a,6b,6f,54,6a,61,66,65,6b
65,67,67,71,5b,6c,53,6b,73,67,77,6c,ff91,79,79,67
71,69,6b,6b,66,6d,6f,69,5a,6a,3c,71,3f,78,36,75
3a,75,51,74,56,79,4a,75,3a,7c,36,76,3b,7c,70,6f
7c,7d,7c,65,7d,7a,ff80,67,ff81,76,70,68,72,78,7b,67
77,77,72,68,67,76,6b,69,6d,74,69,66,6a,6f,ff88,6d
ffca,ff8a,ffca,7d,ffc9,ff8b,ffc9,7b,ffc3,ff85,ffcc,ff84,ffd6,ff87,ffd9,7e
ffdb,ff86,ffdb,7e,ffd9,ff87,ffd6,7f,ffd8,ff86,ffd7,7f,ffd4,ff88,ffcf,ff80
ffd3,ff8a,ffd1,ff82,ffd5,ff89,ffd7,ff80,ffd9,ff89,ffd9,7f,ffdb,ff88,ffdc,7f
